Date,Open,High,Low,Close,Adj Close,Volume
2014-07-07,38.439999,39.110001,38.360001,39.020000,36.321312,4319800
2014-07-08,39.080002,39.320000,39.000000,39.240002,36.526100,4143200
2014-07-09,39.320000,39.480000,38.750000,38.810001,36.125839,3704400
2014-07-10,38.480000,39.290001,38.349998,39.130001,36.423702,2583900
2014-07-11,38.860001,39.720001,38.860001,39.680000,36.935677,2563700
2014-07-14,39.799999,40.009998,39.590000,39.849998,37.093906,2681400
2014-07-15,39.919998,39.959999,39.180000,39.259998,36.544712,2803400
2014-07-16,39.419998,39.639999,39.049999,39.230000,36.516792,2054500
2014-07-17,39.250000,39.480000,38.849998,39.060001,36.358540,1818700
2014-07-18,39.000000,39.630001,38.919998,39.480000,36.749496,1710700
2014-07-21,39.380001,39.380001,38.619999,38.759998,36.079292,2674800
2014-07-22,38.930000,39.630001,38.840000,39.540001,36.805347,2109600
2014-07-23,39.500000,39.750000,39.250000,39.290001,36.572636,1800700
2014-07-24,39.200001,39.830002,39.049999,39.770000,37.019444,2569600
2014-07-25,38.939999,39.590000,38.939999,39.540001,36.805347,2294500
2014-07-28,40.939999,41.880001,40.310001,40.560001,37.754803,7853500
2014-07-29,40.709999,41.080002,39.029999,39.169998,36.460922,9335900
2014-07-30,39.250000,39.279999,38.090000,38.200001,35.558022,7747500
2014-07-31,37.570000,37.759998,37.099998,37.209999,34.636486,32321100
2014-08-01,37.099998,37.560001,37.000000,37.049999,34.487556,11397600
2014-08-04,37.200001,37.470001,37.009998,37.240002,34.664421,6145600
2014-08-05,37.209999,37.349998,36.689999,36.740002,34.199013,6114300
2014-08-06,36.509998,37.200001,36.459999,37.130001,34.562027,5467900
2014-08-07,37.189999,37.290001,36.119999,36.389999,33.873207,4984500
2014-08-08,36.860001,36.910000,36.310001,36.869999,34.320007,4852200
2014-08-11,37.020000,37.439999,36.900002,37.310001,34.729580,3741100
2014-08-12,37.299999,37.419998,37.119999,37.369999,34.785427,3315200
2014-08-13,37.450001,37.700001,37.320000,37.660000,35.055367,3478000
2014-08-14,37.750000,37.799999,37.459999,37.590000,34.990211,2442600
2014-08-15,37.630001,37.799999,37.209999,37.389999,34.804050,2830200
2014-08-18,37.669998,37.669998,37.220001,37.320000,34.738888,2353500
2014-08-19,37.430000,37.869999,37.410000,37.560001,34.962299,3883300
