Date,Open,High,Low,Close,Adj Close,Volume
2014-07-07,98.970001,99.000000,97.010002,97.250000,47.965786,219400
2014-07-08,97.589996,98.570000,97.339996,97.809998,48.242004,135400
2014-07-09,98.440002,100.239998,98.000000,98.510002,48.587273,255500
2014-07-10,98.550003,99.110001,97.900002,98.699997,48.680973,204200
2014-07-11,95.690002,96.220001,94.809998,94.900002,48.290668,222100
2014-07-14,94.750000,94.800003,92.070000,92.290001,46.962551,254600
2014-07-15,92.449997,92.930000,90.639999,91.349998,46.484222,220500
2014-07-16,91.669998,94.389999,91.290001,94.269997,47.970089,179300
2014-07-17,94.959999,94.959999,91.360001,91.529999,46.575806,164900
2014-07-18,92.000000,92.970001,91.250000,91.620003,46.621613,157300
2014-07-21,92.800003,92.980003,91.660004,92.099998,46.865864,91000
2014-07-22,92.900002,93.949997,92.010002,93.309998,47.481579,116700
2014-07-23,93.000000,93.220001,92.000000,93.050003,47.349277,76000
2014-07-24,93.000000,93.050003,92.309998,92.610001,47.125389,59200
2014-07-25,92.529999,93.279999,92.370003,92.550003,47.094852,83300
2014-07-28,93.000000,93.370003,91.160004,91.330002,46.474049,114700
2014-07-29,91.160004,92.330002,88.500000,88.849998,45.212070,302200
2014-07-30,88.930000,89.730003,87.099998,87.639999,44.596352,205400
2014-07-31,87.190002,87.250000,83.750000,85.860001,43.690586,347100
2014-08-01,86.000000,87.750000,84.720001,87.500000,44.525112,172500
2014-08-04,87.949997,90.690002,87.750000,90.500000,46.051693,133300
2014-08-05,91.290001,91.290001,88.059998,88.739998,45.156101,131800
2014-08-06,88.669998,89.500000,87.250000,89.320000,45.451244,77500
2014-08-07,89.309998,89.489998,88.500000,89.370003,45.476677,64300
2014-08-08,89.290001,91.059998,88.629997,91.059998,46.336639,79200
2014-08-11,92.540001,92.540001,91.099998,92.330002,46.982906,89200
2014-08-12,91.650002,93.400002,91.180000,93.360001,47.507023,124100
2014-08-13,93.010002,94.239998,92.750000,93.199997,47.425606,121900
2014-08-14,93.269997,93.550003,92.099998,92.480003,47.059227,85100
2014-08-15,92.209999,93.059998,91.510002,92.959999,47.303482,81400
2014-08-18,92.900002,93.230003,92.129997,92.519997,47.079578,110800
2014-08-19,93.070000,93.150002,92.000000,92.089996,46.860783,82700
2014-08-20,92.070000,92.330002,91.540001,91.790001,46.708118,56900
2014-08-21,91.500000,92.500000,90.199997,92.500000,47.069408,111400
2014-08-22,92.500000,92.980003,91.809998,92.839996,47.242420,92600
2014-08-25,93.000000,93.750000,92.519997,93.510002,47.583355,99500
2014-08-26,93.970001,93.980003,92.699997,92.699997,47.171181,51100
2014-08-27,94.000000,95.750000,93.010002,95.300003,48.494221,202700
2014-08-28,95.199997,96.500000,95.099998,96.430000,49.069221,101800
2014-08-29,96.750000,97.389999,96.000000,96.930000,49.323647,105300
2014-09-02,96.949997,97.209999,95.269997,96.230003,48.967453,88300
2014-09-03,96.150002,96.150002,95.010002,95.760002,48.728279,241800
2014-09-04,95.349998,95.980003,94.500000,94.790001,48.234688,65000
2014-09-05,94.739998,96.129997,94.410004,96.040001,48.870766,78500
