Date,Open,High,Low,Close,Adj Close,Volume
2018-06-28,15.010000,15.440000,14.620000,15.050000,15.050000,2553400
2018-06-29,15.890000,16.490000,15.400000,16.000000,16.000000,260600
2018-07-02,16.040001,16.176001,15.750000,15.780000,15.780000,79200
2018-07-03,15.880000,15.980000,15.730000,15.730000,15.730000,58100
2018-07-05,15.800000,16.049999,15.750000,15.850000,15.850000,112000
2018-07-06,16.049999,16.049999,15.580000,15.600000,15.600000,84800
2018-07-09,15.870000,15.940000,15.650000,15.750000,15.750000,115000
2018-07-10,15.750000,15.770000,15.380000,15.420000,15.420000,146300
2018-07-11,15.370000,15.470000,14.090000,15.170000,15.170000,326700
2018-07-12,15.230000,15.603000,15.000000,15.190000,15.190000,165500
2018-07-13,15.100000,15.730000,15.100000,15.400000,15.400000,189000
2018-07-16,15.100000,15.500000,15.100000,15.350000,15.350000,90100
2018-07-17,15.540000,15.540000,15.210000,15.250000,15.250000,85300
2018-07-18,15.320000,15.320000,15.200000,15.300000,15.300000,34000
2018-07-19,15.270000,15.900000,15.250000,15.710000,15.710000,60100
2018-07-20,15.680000,15.950000,15.535000,15.800000,15.800000,99300
2018-07-23,16.270000,16.690001,15.694000,16.299999,16.299999,335900
2018-07-24,16.450001,16.750000,16.305000,16.440001,16.440001,175400
2018-07-25,16.680000,16.834999,16.250000,16.570000,16.570000,405400
2018-07-26,16.570000,16.767000,16.280001,16.440001,16.440001,32300
2018-07-27,16.540001,16.799999,15.840000,16.250000,16.250000,53800
2018-07-30,16.350000,16.719999,16.250000,16.440001,16.440001,12400
2018-07-31,16.510000,16.860001,16.230000,16.280001,16.280001,33600
2018-08-01,16.299999,16.590000,16.010000,16.059999,16.059999,18100
2018-08-02,16.120001,16.638000,15.710000,15.750000,15.750000,31000
2018-08-03,15.750000,15.900000,15.120000,15.460000,15.460000,72900
2018-08-06,15.500000,16.145000,14.850000,14.850000,14.850000,63900
2018-08-07,15.000000,15.000000,14.500000,14.720000,14.720000,33400
2018-08-08,14.700000,15.470000,14.671000,15.110000,15.110000,45200
2018-08-09,15.040000,15.500000,14.700000,14.850000,14.850000,29800
2018-08-10,14.760000,15.190000,14.760000,15.170000,15.170000,10800
2018-08-13,15.200000,15.200000,14.500000,14.780000,14.780000,11300
2018-08-14,14.760000,15.000000,14.500000,14.500000,14.500000,40600
2018-08-15,14.490000,15.160000,14.490000,14.960000,14.960000,36200
2018-08-16,15.040000,15.720000,14.520000,15.110000,15.110000,201200
2018-08-17,15.170000,15.170000,14.800000,14.930000,14.930000,27200
2018-08-20,15.000000,15.177000,14.110000,14.340000,14.340000,56700
2018-08-21,14.470000,14.940000,13.800000,14.230000,14.230000,175600
2018-08-22,14.250000,15.855000,14.110000,15.000000,15.000000,186400
2018-08-23,14.950000,15.660000,14.950000,15.330000,15.330000,147900
2018-08-24,15.240000,15.803000,14.755000,14.920000,14.920000,31700
