Date,Open,High,Low,Close,Adj Close,Volume
2017-08-07,0.228000,0.228000,0.228000,0.228000,0.228000,0
2017-08-08,0.228000,0.228000,0.228000,0.228000,0.228000,0
2017-08-09,0,0,0,0,0,0
2017-08-10,0,0,0,0,0,0
2017-08-11,0,0,0,0,0,0
2017-08-14,0,0,0,0,0,0
2017-08-15,0,0,0,0,0,0
2017-08-16,0,0,0,0,0,0
2017-08-17,25.290001,25.320000,25.290001,25.320000,25.320000,200
2017-08-18,25.540001,25.650000,25.540001,25.600000,25.600000,2100
2017-08-21,25.600000,25.600000,25.600000,25.600000,25.600000,0
2017-08-22,25.500000,25.500000,25.500000,25.500000,25.500000,400
2017-08-23,25.850000,25.920000,25.840000,25.850000,25.850000,1500
2017-08-24,25.750000,25.830000,25.750000,25.830000,25.830000,500
2017-08-25,25.700001,25.700001,25.700001,25.700001,25.700001,100
2017-08-28,25.700001,25.700001,25.700001,25.700001,25.700001,0
2017-08-29,25.700001,25.700001,25.700001,25.700001,25.700001,0
2017-08-30,25.700001,25.700001,25.700001,25.700001,25.700001,0
2017-08-31,25.700001,25.700001,25.700001,25.700001,25.700001,0
2017-09-01,25.799999,25.799999,25.799999,25.799999,25.799999,100
2017-09-05,26.340000,26.340000,26.340000,26.340000,26.340000,40600
2017-09-06,26.000000,26.000000,26.000000,26.000000,26.000000,200
2017-09-07,26.000000,26.000000,26.000000,26.000000,26.000000,0
2017-09-08,26.000000,26.000000,26.000000,26.000000,26.000000,0
2017-09-11,26.340000,26.340000,26.340000,26.340000,26.340000,1000
2017-09-12,25.870001,25.870001,25.870001,25.870001,25.870001,200
2017-09-13,25.870001,25.870001,25.870001,25.870001,25.870001,0
2017-09-14,25.277000,25.278999,25.277000,25.278999,25.278999,200
2017-09-15,25.278999,25.278999,25.278999,25.278999,25.278999,0
2017-09-18,25.278999,25.278999,25.278999,25.278999,25.278999,0
2017-09-19,25.278999,25.278999,25.278999,25.278999,25.278999,0
2017-09-20,24.990000,24.990000,24.990000,24.990000,24.990000,100
2017-09-21,24.990000,24.990000,24.990000,24.990000,24.990000,0
2017-09-22,24.150000,24.150000,24.150000,24.150000,24.150000,500
2017-09-25,24.150000,24.150000,24.150000,24.150000,24.150000,0
2017-09-26,24.190001,24.190001,24.190001,24.190001,24.190001,100
2017-09-27,24.150000,24.150000,24.150000,24.150000,24.150000,100
2017-09-28,24.379999,24.400000,24.379999,24.400000,24.400000,500
2017-09-29,24.400000,24.400000,24.400000,24.400000,24.400000,0
2017-10-02,24.400000,24.400000,24.400000,24.400000,24.400000,0
2017-10-03,24.049999,24.049999,24.049999,24.049999,24.049999,100
2017-10-04,23.840000,23.889999,23.840000,23.850000,23.850000,500
2017-10-05,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-06,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-09,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-10,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-11,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-12,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-13,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-16,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-17,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-18,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-19,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-20,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-23,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-24,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-25,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-26,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-27,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-30,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-10-31,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-11-01,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-11-02,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-11-03,23.850000,23.850000,23.850000,23.850000,23.850000,0
2017-11-06,23.209999,23.240000,23.209999,23.240000,23.240000,700
2017-11-07,23.139999,23.139999,23.070000,23.089001,23.089001,700
2017-11-08,23.089001,23.089001,23.089001,23.089001,23.089001,0
2017-11-09,23.089001,23.089001,23.089001,23.089001,23.089001,0
2017-11-10,22.940001,23.070000,22.940001,22.969999,22.969999,400
2017-11-13,22.969999,22.969999,22.969999,22.969999,22.969999,0
2017-11-14,22.969999,22.969999,22.969999,22.969999,22.969999,0
2017-11-15,22.980000,23.090000,22.889999,23.090000,23.090000,9500
2017-11-16,23.090000,23.090000,23.090000,23.090000,23.090000,0
2017-11-17,23.090000,23.090000,23.090000,23.090000,23.090000,0
2017-11-20,23.090000,23.090000,23.090000,23.090000,23.090000,0
2017-11-21,23.090000,23.090000,23.090000,23.090000,23.090000,0
2017-11-22,23.090000,23.090000,23.090000,23.090000,23.090000,0
2017-11-24,23.090000,23.090000,23.090000,23.090000,23.090000,100
2017-11-27,23.090000,23.090000,23.090000,23.090000,23.090000,0
2017-11-28,23.090000,23.090000,23.090000,23.090000,23.090000,0
2017-11-29,23.090000,23.090000,23.090000,23.090000,23.090000,0
2017-11-30,23.090000,23.090000,23.090000,23.090000,23.090000,100
2017-12-01,22.150000,22.150000,22.150000,22.150000,22.150000,39600
2017-12-04,22.120001,22.129000,22.120001,22.129000,22.129000,300
2017-12-05,21.990000,21.990000,21.990000,21.990000,21.990000,400
2017-12-06,22.049999,22.049999,22.049999,22.049999,22.049999,400
2017-12-07,22.049999,22.049999,22.049999,22.049999,22.049999,0
2017-12-08,22.049999,22.049999,22.049999,22.049999,22.049999,0
2017-12-11,22.049999,22.049999,22.049999,22.049999,22.049999,0
2017-12-12,22.049999,22.049999,22.049999,22.049999,22.049999,0
2017-12-13,22.049999,22.049999,22.049999,22.049999,22.049999,0
2017-12-14,22.049999,22.049999,22.049999,22.049999,22.049999,0
2017-12-15,22.049999,22.049999,22.049999,22.049999,22.049999,0
2017-12-18,22.049999,22.049999,22.049999,22.049999,22.049999,0
2017-12-19,22.049999,22.049999,22.049999,22.049999,22.049999,0
2017-12-20,22.049999,22.049999,22.049999,22.049999,22.049999,0
2017-12-21,22.049999,22.049999,22.049999,22.049999,22.049999,0
2017-12-22,21.520000,21.520000,21.520000,21.520000,21.520000,300
2017-12-26,21.520000,21.520000,21.520000,21.520000,21.520000,0
2017-12-27,21.548000,21.548000,21.195000,21.195000,21.195000,500
