Date,Open,High,Low,Close,Adj Close,Volume
2014-07-07,99.900002,99.900002,98.800003,98.900002,98.900002,19000
2014-07-08,98.599998,98.599998,96.300003,96.800003,96.800003,35600
2014-07-09,96.699997,97.500000,95.699997,96.800003,96.800003,30000
2014-07-10,96.199997,97.800003,95.099998,97.099998,97.099998,61600
2014-07-11,97.000000,97.500000,95.699997,97.099998,97.099998,27500
2014-07-14,97.099998,98.300003,96.800003,97.699997,97.699997,48000
2014-07-15,97.699997,100.000000,97.199997,99.900002,99.900002,118800
2014-07-16,100.000000,101.300003,99.599998,100.599998,100.599998,37100
2014-07-17,100.599998,101.099998,99.699997,100.099998,100.099998,33600
2014-07-18,100.099998,100.400002,98.300003,98.599998,98.599998,25800
2014-07-21,98.199997,98.900002,97.800003,98.599998,98.599998,11800
2014-07-22,98.099998,100.500000,98.099998,100.199997,100.199997,23400
2014-07-23,100.300003,100.400002,99.300003,99.699997,99.699997,20900
2014-07-24,99.599998,100.500000,98.000000,98.500000,98.500000,39900
2014-07-25,98.300003,99.400002,97.500000,98.400002,98.400002,10100
2014-07-28,98.400002,98.500000,96.000000,97.199997,97.199997,15300
2014-07-29,96.900002,97.400002,96.400002,96.900002,96.900002,10000
2014-07-30,97.099998,97.800003,96.099998,97.400002,97.400002,15200
2014-07-31,97.099998,97.099998,94.699997,95.199997,95.199997,25300
2014-08-01,95.000000,95.500000,92.300003,94.699997,94.699997,44300
2014-08-04,94.699997,95.199997,93.800003,93.800003,93.800003,31500
2014-08-05,93.900002,94.699997,93.199997,94.099998,94.099998,30800
2014-08-06,94.199997,97.199997,93.800003,94.900002,94.900002,80900
2014-08-07,98.500000,99.500000,96.400002,96.599998,96.599998,26200
2014-08-08,96.699997,96.699997,94.099998,95.599998,95.599998,53700
2014-08-11,96.099998,98.400002,96.000000,98.099998,98.099998,24100
2014-08-12,98.400002,98.599998,97.500000,98.199997,98.199997,12800
2014-08-13,98.199997,98.800003,97.400002,98.099998,98.099998,26400
2014-08-14,98.000000,98.800003,96.699997,96.800003,96.800003,18500
2014-08-15,97.300003,99.300003,96.900002,98.900002,98.900002,17800
2014-08-18,99.500000,99.800003,98.300003,99.099998,99.099998,20400
2014-08-19,99.099998,99.599998,98.199997,98.699997,98.699997,14200
2014-08-20,98.900002,99.199997,98.199997,98.900002,98.900002,20600
2014-08-21,99.300003,99.300003,97.199997,97.400002,97.400002,15500
2014-08-22,97.099998,97.099998,95.199997,95.500000,95.500000,20600
2014-08-25,95.599998,96.500000,95.500000,96.300003,96.300003,8700
2014-08-26,96.500000,98.500000,96.199997,97.699997,97.699997,12800
2014-08-27,98.000000,99.000000,97.900002,98.000000,98.000000,27300
2014-08-28,98.000000,98.900002,97.599998,98.500000,98.500000,10300
2014-08-29,98.599998,98.900002,97.800003,98.099998,98.099998,28500
2014-09-02,98.500000,98.699997,97.000000,97.199997,97.199997,14700
2014-09-03,97.500000,98.699997,97.500000,98.199997,98.199997,13800
2014-09-04,97.900002,98.800003,97.599998,98.300003,98.300003,44200
2014-09-05,98.000000,98.000000,96.599998,97.500000,97.500000,17200
2014-09-08,97.500000,97.599998,96.400002,97.199997,97.199997,18900
2014-09-09,96.800003,98.000000,96.400002,97.400002,97.400002,10600
2014-09-10,97.099998,99.400002,96.199997,99.199997,99.199997,32700
2014-09-11,98.500000,99.599998,98.400002,99.099998,99.099998,30600
2014-09-12,98.800003,98.800003,96.000000,96.000000,96.000000,25000
2014-09-15,95.599998,95.900002,93.699997,93.900002,93.900002,23700
2014-09-16,94.099998,94.500000,93.400002,94.000000,94.000000,22700
2014-09-17,93.900002,93.900002,92.199997,92.900002,92.900002,132000
2014-09-18,92.900002,93.400002,91.099998,93.400002,93.400002,36900
2014-09-19,93.099998,93.199997,90.000000,90.400002,90.400002,35000
2014-09-22,90.000000,90.199997,87.699997,88.000000,88.000000,54300
2014-09-23,87.500000,88.900002,87.199997,88.300003,88.300003,36900
