Date,Open,High,Low,Close,Adj Close,Volume
2014-07-07,3.150000,3.250000,3.150000,3.160000,3.160000,3300
2014-07-08,3.210000,3.210000,3.150000,3.170000,3.170000,800
2014-07-09,3.150000,3.300000,3.150000,3.200000,3.200000,12000
2014-07-10,3.160000,3.190000,3.150000,3.190000,3.190000,2800
2014-07-11,3.450000,3.450000,3.000000,3.000000,3.000000,16200
2014-07-14,3.130000,3.150000,3.000000,3.140000,3.140000,6000
2014-07-15,3.040000,3.100000,2.850000,3.030000,3.030000,14900
2014-07-16,2.990000,3.010000,2.860000,2.930000,2.930000,5400
2014-07-17,2.800000,2.880000,2.690000,2.700000,2.700000,11900
2014-07-18,2.650000,2.830000,2.650000,2.750000,2.750000,63100
2014-07-21,2.780000,2.920000,2.760000,2.760000,2.760000,35800
2014-07-22,3.170000,3.170000,2.810000,3.000000,3.000000,40700
2014-07-23,3.170000,3.170000,2.920000,3.000000,3.000000,13800
2014-07-24,3.100000,3.100000,2.920000,3.040000,3.040000,23300
2014-07-25,3.130000,3.130000,2.900000,2.900000,2.900000,76700
2014-07-28,2.920000,3.000000,2.900000,3.000000,3.000000,12300
2014-07-29,2.900000,2.920000,2.660000,2.800000,2.800000,49800
2014-07-30,2.800000,2.800000,2.680000,2.680000,2.680000,2500
2014-07-31,2.650000,2.650000,2.500000,2.600000,2.600000,8500
2014-08-01,2.500000,2.650000,2.500000,2.640000,2.640000,1800
2014-08-04,2.720000,2.760000,2.550000,2.740000,2.740000,10200
2014-08-05,2.750000,2.880000,2.730000,2.740000,2.740000,22000
2014-08-06,2.660000,2.960000,2.120000,2.430000,2.430000,10900
2014-08-07,2.350000,2.780000,2.350000,2.480000,2.480000,7400
2014-08-08,2.460000,2.610000,2.460000,2.550000,2.550000,2000
2014-08-11,2.450000,2.640000,2.450000,2.460000,2.460000,9400
2014-08-12,2.700000,2.950000,2.600000,2.600000,2.600000,800
2014-08-13,2.700000,2.750000,2.660000,2.700000,2.700000,3600
2014-08-14,2.750000,2.750000,2.710000,2.710000,2.710000,900
2014-08-15,2.730000,2.850000,2.730000,2.810000,2.810000,1100
2014-08-18,2.910000,2.970000,2.830000,2.940000,2.940000,9400
2014-08-19,2.890000,2.890000,2.830000,2.850000,2.850000,3400
2014-08-20,2.850000,2.850000,2.830000,2.830000,2.830000,300
2014-08-21,2.830000,2.830000,2.650000,2.820000,2.820000,4800
2014-08-22,2.740000,2.740000,2.700000,2.710000,2.710000,1700
2014-08-25,2.760000,2.820000,2.760000,2.770000,2.770000,6000
2014-08-26,2.770000,2.770000,2.470000,2.630000,2.630000,21800
2014-08-27,2.630000,2.650000,2.600000,2.620000,2.620000,9300
2014-08-28,2.560000,2.600000,2.040000,2.350000,2.350000,66000
2014-08-29,2.220000,2.430000,2.220000,2.300000,2.300000,27500
2014-09-02,2.210000,2.300000,2.210000,2.260000,2.260000,8300
2014-09-03,2.200000,2.270000,2.200000,2.270000,2.270000,4400
2014-09-04,2.250000,2.500000,2.220000,2.280000,2.280000,54200
2014-09-05,2.390000,2.480000,2.210000,2.210000,2.210000,31900
2014-09-08,2.400000,2.440000,2.100000,2.100000,2.100000,29100
2014-09-09,2.100000,2.370000,2.030000,2.030000,2.030000,23000
2014-09-10,2.030000,2.250000,2.020000,2.030000,2.030000,52700
2014-09-11,2.040000,2.280000,2.030000,2.240000,2.240000,47300
2014-09-12,2.220000,2.220000,2.080000,2.110000,2.110000,17100
2014-09-15,2.100000,2.220000,2.010000,2.030000,2.030000,14600
2014-09-16,2.000000,2.090000,2.000000,2.040000,2.040000,27900
2014-09-17,2.100000,2.150000,2.050000,2.050000,2.050000,5900
2014-09-18,2.040000,2.250000,2.000000,2.030000,2.030000,42500
2014-09-19,2.070000,2.150000,2.000000,2.150000,2.150000,27200
2014-09-22,2.170000,2.270000,2.100000,2.110000,2.110000,33600
2014-09-23,2.160000,2.370000,2.020000,2.230000,2.230000,19600
2014-09-24,2.200000,2.200000,2.050000,2.090000,2.090000,13300
2014-09-25,2.140000,2.160000,2.050000,2.060000,2.060000,3600
2014-09-26,2.070000,2.180000,1.850000,1.900000,1.900000,22600
2014-09-29,1.950000,2.110000,1.910000,1.990000,1.990000,9200
2014-09-30,2.030000,2.060000,1.920000,2.060000,2.060000,1400
2014-10-01,1.880000,2.100000,1.880000,2.070000,2.070000,8200
2014-10-02,2.070000,2.070000,2.070000,2.070000,2.070000,0
2014-10-03,1.930000,2.060000,1.840000,1.860000,1.860000,19600
2014-10-06,1.860000,2.020000,1.750000,1.780000,1.780000,20700
2014-10-07,1.800000,1.910000,1.750000,1.900000,1.900000,2700
2014-10-08,1.910000,2.000000,1.750000,2.000000,2.000000,13800
2014-10-09,1.870000,1.940000,1.750000,1.770000,1.770000,5000
2014-10-10,1.770000,1.940000,1.610000,1.750000,1.750000,46300
2014-10-13,1.750000,1.900000,1.600000,1.700000,1.700000,31300
2014-10-14,1.810000,1.850000,1.660000,1.690000,1.690000,17900
2014-10-15,1.650000,1.900000,1.600000,1.800000,1.800000,36600
2014-10-16,1.800000,1.900000,1.620000,1.850000,1.850000,89100
2014-10-17,1.800000,1.850000,1.690000,1.690000,1.690000,26700
2014-10-20,1.780000,1.850000,1.660000,1.710000,1.710000,16100
2014-10-21,1.750000,1.780000,1.710000,1.780000,1.780000,6200
2014-10-22,1.880000,1.880000,1.700000,1.700000,1.700000,2400
2014-10-23,1.730000,1.840000,1.660000,1.720000,1.720000,15200
2014-10-24,1.810000,1.830000,1.490000,1.490000,1.490000,54700
2014-10-27,1.540000,1.620000,1.340000,1.410000,1.410000,19200
2014-10-28,1.430000,1.530000,1.410000,1.450000,1.450000,18400
2014-10-29,1.530000,1.530000,1.380000,1.380000,1.380000,6800
2014-10-30,1.390000,1.470000,1.370000,1.400000,1.400000,16300
2014-10-31,1.450000,1.470000,1.310000,1.310000,1.310000,26600
